의안번호,대수,법률안명,제안자,대표발의자,공동발의자,상세페이지,소관위원회,제안일,처리상태,제안자목록링크
2114714,21,공직선거법 일부개정법률안,권칠승의원 등 10인,권칠승,"강병원,강준현,김민석,김병기,박정,이수진,임종성,임호선,최인호",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2U2Y0P2I0B9L1M2U2X4W5L3O9K4Z2&ageFrom=21&ageTo=21,행정안전위원회,2022-02-09,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_A2U2Y0P2I0B9L1M2U2X4W5L3O9K4Z2
2114713,21,영유아보육법 일부개정법률안,천준호의원 등 10인,천준호,"고민정,김정호,김진표,문정복,박정,송재호,오영환,한준호,허영",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2A1U1T2B2Z7U1N5X3B9O5M3O3Q4M8&ageFrom=21&ageTo=21,보건복지위원회,2022-02-09,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_A2A1U1T2B2Z7U1N5X3B9O5M3O3Q4M8
2114712,21,자연공원법 일부개정법률안,서일준의원 등 12인,서일준,"구자근,권명호,김기현,김병욱,김석기,김승수,이종성,조명희,지성호,추경호,하영제",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2M2S0M2K0Z7Q1W4G2I2T5C8F8C5H0&ageFrom=21&ageTo=21,환경노동위원회,2022-02-09,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_Y2M2S0M2K0Z7Q1W4G2I2T5C8F8C5H0
2114711,21,통계법 일부개정법률안,서일준의원 등 12인,서일준,"구자근,권명호,김기현,김병욱,김석기,김승수,이종성,조명희,지성호,추경호,하영제",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_N2T2T0V2N0G7U1Z4P2L2D2B6T9F8K5&ageFrom=21&ageTo=21,기획재정위원회,2022-02-09,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_N2T2T0V2N0G7U1Z4P2L2D2B6T9F8K5
2114710,21,공직선거법 일부개정법률안,김영배의원 등 52인,김영배,"강민정,강준현,고민정,김경협,김민석,김성환,김승남,김승원,김원이,김정호,김철민,김태년,박광온,박성준,박완주,박재호,박주민,서삼석,서영교,서영석,설훈,송갑석,송기헌,송영길,신영대,신정훈,신현영,어기구,오영환,우원식,위성곤,유정주,윤관석,윤영덕,윤호중,이용선,이원택,이정문,이탄희,이학영,임호선,장경태,장철민,전재수,정춘숙,정필모,조오섭,최혜영,한병도,한준호,홍정민",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_E2U2P0V2R0R8S1Y6T3O3C1S5J8B8O6&ageFrom=21&ageTo=21,정치개혁 특별위원회,2022-02-08,대안반영폐기,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_E2U2P0V2R0R8S1Y6T3O3C1S5J8B8O6
2114709,21,공직선거법 일부개정법률안,조해진의원 등 11인,조해진,"강대식,강민국,김기현,김병욱,김성원,김태호,박진,이철규,정점식,최형두",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_B2L2I0U2T0F8U1X5Y0E2F0Q1F1P9G5&ageFrom=21&ageTo=21,정치개혁 특별위원회,2022-02-08,대안반영폐기,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_B2L2I0U2T0F8U1X5Y0E2F0Q1F1P9G5
2114708,21,자동차손해배상 보장법 일부개정법률안,태영호의원등10인,태영호,"김석기,김승수,김영식,김정재,박완수,박진,이종배,조경태,한무경",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_B2W2K0N2O0K3T1K5Z0R8T2G3A4R8D6&ageFrom=21&ageTo=21,국토교통위원회,2022-02-08,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_B2W2K0N2O0K3T1K5Z0R8T2G3A4R8D6
2114707,21,영유아보육법 일부개정법률안,최종윤의원 등 10인,최종윤,"남인순,서영석,송옥주,양경숙,오영환,유정주,윤건영,조승래,허종식",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Z2U2H0U1F1U7M0K9Y4M4V3K9C1N1K6&ageFrom=21&ageTo=21,보건복지위원회,2022-02-08,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_Z2U2H0U1F1U7M0K9Y4M4V3K9C1N1K6
2114706,21,소방장비관리법 일부개정법률안,이용호의원 등 11인,이용호,"강기윤,박대수,윤주경,이종성,이채익,정운천,최승재,최연숙,추경호,태영호",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2C2Y0Z2F0J4L1D1D1I4E2Q9T4C9J6&ageFrom=21&ageTo=21,행정안전위원회,2022-02-08,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_G2C2Y0Z2F0J4L1D1D1I4E2Q9T4C9J6
2114705,21,마약류 관리에 관한 법률 일부개정법률안,서영석의원 등 12인,서영석,"강병원,강선우,김수흥,남인순,문진석,오영환,이용빈,이정문,조승래,최종윤,허종식",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_T2Z2U0P1Z1X3Y1S1D3H2N4F6W0N4P7&ageFrom=21&ageTo=21,보건복지위원회,2022-02-08,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_T2Z2U0P1Z1X3Y1S1D3H2N4F6W0N4P7
2114704,21,의료기사 등에 관한 법률 일부개정법률안,서영석의원 등 11인,서영석,"강선우,김민철,김성주,김수흥,남인순,문진석,오영환,이용빈,조승래,허종식",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2K2V0V1I1M3D1J1J3T4S2Z2K9H9W5&ageFrom=21&ageTo=21,보건복지위원회,2022-02-08,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_L2K2V0V1I1M3D1J1J3T4S2Z2K9H9W5
2114703,21,청소년 보호법 일부개정법률안,서영석의원 등 12인,서영석,"강병원,강선우,김수흥,김홍걸,문진석,오영환,이용빈,이정문,조승래,최종윤,허종식",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2S1B0A8O2M5P1X1Q3Z0N2L7Y9D9H4&ageFrom=21&ageTo=21,여성가족위원회,2022-02-08,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_P2S1B0A8O2M5P1X1Q3Z0N2L7Y9D9H4
2114702,21,개인정보 보호법 일부개정법률안,최종윤의원등15인,최종윤,"강선우,김상희,민병덕,서영석,송옥주,안규백,양경숙,오영환,유정주,윤건영,윤준병,조승래,허종식,홍성국",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2G1C1Q2M2L8P1Q4P5C7S3C8O3E5W6&ageFrom=21&ageTo=21,정무위원회,2022-02-08,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_A2G1C1Q2M2L8P1Q4P5C7S3C8O3E5W6
2114701,21,발달장애인 권리보장 및 지원에 관한 법률 일부개정법률안,서영석의원 등 10인,서영석,"강선우,김수흥,남인순,문진석,오영환,이용빈,이정문,조승래,허종식",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W2U2A0E1M1I3G1L1Q3N3I4X4T3R0G3&ageFrom=21&ageTo=21,보건복지위원회,2022-02-08,수정가결,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_W2U2A0E1M1I3G1L1Q3N3I4X4T3R0G3
2114700,21,주거기본법 일부개정법률안,허영의원 등 10인,허영,"강선우,김교흥,김윤덕,박상혁,소병훈,오영환,이상헌,정태호,천준호",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Q2J2P0G1F1X1T1Q1G2M5A5D7X9Z6D2&ageFrom=21&ageTo=21,국토교통위원회,2022-02-08,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_Q2J2P0G1F1X1T1Q1G2M5A5D7X9Z6D2
2114699,21,공직선거법 일부개정법률안,정청래의원 등 16인,정청래,"강득구,김남국,김승원,박성준,신정훈,양이원영,오영환,오영훈,윤영덕,이병훈,이수진,임오경,장경태,전용기,홍익표",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2C2Y0F2Q0B7Z1J0C4C6I0H1A5G4G4&ageFrom=21&ageTo=21,정치개혁 특별위원회,2022-02-08,대안반영폐기,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_L2C2Y0F2Q0B7Z1J0C4C6I0H1A5G4G4
2114698,21,초·중등교육법 일부개정법률안,김철민의원 등 12인,김철민,"도종환,민형배,박찬대,안민석,오영환,유기홍,윤준병,이병훈,이수진,이원욱,이정문",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2U2T0A2T0Q4O1P5C3Q6H4T2V9V2R5&ageFrom=21&ageTo=21,교육위원회,2022-02-08,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_P2U2T0A2T0Q4O1P5C3Q6H4T2V9V2R5
2114697,21,국가전략기술 육성에 관한 특별법안,조승래의원 등 11인,조승래,"김병기,김홍걸,노웅래,양정숙,양향자,이상헌,이용빈,장철민,한준호,홍문표",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Z2F2X0E1K2M7X1I1A0Y7J2A6N3A6N6&ageFrom=21&ageTo=21,과학기술정보방송통신위원회,2022-02-08,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_Z2F2X0E1K2M7X1I1A0Y7J2A6N3A6N6
2114696,21,상법 일부개정법률안,송재호의원등10인,송재호,"김영배,민형배,오영훈,위성곤,윤준병,이상헌,이형석,최종윤,홍성국",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2O1C1G1W0E5W1L1N3O8A4N1Z9P7C2&ageFrom=21&ageTo=21,법제사법위원회,2022-02-08,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_H2O1C1G1W0E5W1L1N3O8A4N1Z9P7C2
2114695,21,중대재해 처벌 등에 관한 법률 일부개정법률안,윤준병의원등10인,윤준병,"김정호,김주영,김철민,민형배,양정숙,오영환,윤재갑,이용우,최종윤",http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_M2H1Z1E1J2F6K1O4F3R7F5B0N6O1V5&ageFrom=21&ageTo=21,법제사법위원회,2022-02-08,null,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=PRC_M2H1Z1E1J2F6K1O4F3R7F5B0N6O1V5
